Column	Type	Name	Size	Score	P-value	Adj. p-value	Mean	Median
t.statistic.M18-M03	GOMF name	transcription factor binding	113	-0.21670038590076804	7.792870585920112E-5	0.00294634559138897	-0.6337191645749599	-0.5899220643219135
t.statistic.M18-M03	GOBP slim name	regulation of translation	199	-0.20256940893421096	1.1511050947837362E-6	5.46774920022275E-6	-0.7374758230358439	-0.5927246409016366
t.statistic.M18-M03	GOMF name	DNA binding	626	-0.24428984339890916	1.5062387188316045E-23	1.38573962132508E-20	-0.8635320672295179	-0.5934076232933545
t.statistic.M03-D14	GOBP slim name	macromolecule metabolic process	2210	-0.13262361435283843	1.3141316937784424E-17	5.35039332466937E-16	-0.6946790872913662	-0.5993094104244319
t.statistic.M18-M03	GOMF name	protein binding transcription factor activity	257	-0.2013494747116622	4.609232891223424E-8	5.08859311191066E-6	-0.560539490884269	-0.6011958661033246
t.statistic.M18-M03	GOCC slim name	chromatin remodeling complex	101	-0.2711772137241652	2.8843873308422183E-6	1.60371935594827E-5	-0.6831992616978625	-0.6011958661033246
t.statistic.M18-M03	GOBP slim name	gene silencing	42	-0.25453318853457074	0.004419249971659344	0.0104089772059745	-1.18926810101342	-0.6074858272951869
t.statistic.M18-M03	GOMF name	transcription factor binding transcription factor activity	248	-0.20168658475976922	7.344402675568265E-8	7.50761162391423E-6	-0.5566543428431692	-0.6079423507724235
t.statistic.M18-M03	GOMF name	transcription cofactor activity	248	-0.20168658475976922	7.344402675568265E-8	7.50761162391423E-6	-0.5566543428431692	-0.6079423507724235
t.statistic.M18-M03	GOBP slim name	translational initiation	41	-0.2840837753687609	0.00169366927960561	0.0043097834347107	-1.0493364807374872	-0.6109342833647583
t.statistic.M18-M03	KEGG name	RNA transport	111	-0.2485487760885558	7.061734108676354E-6	9.32148902345279E-5	-0.8151732387014371	-0.6109342833647583
t.statistic.M18-M03	GOBP slim name	nucleobase-containing compound metabolic process	1344	-0.27875015922552715	2.3475659773187305E-54	6.69056303535838E-52	-0.836816912132316	-0.6137204924372905
t.statistic.M18-M03	GOBP slim name	RNA catabolic process	101	-0.23936753947693595	3.6269708709992135E-5	1.30846417498073E-4	-0.8048097882159299	-0.6257636363682683
t.statistic.M03-D14	GOMF name	RNA binding	798	-0.1214383580795794	3.2868945898153087E-8	6.96821653040845E-6	-0.8652289482371796	-0.6375748561672294
t.statistic.M18-M03	GOBP slim name	tRNA processing	66	-0.2942243391584127	3.850879812749403E-5	1.37187593329198E-4	-0.9516233021785965	-0.6394156494014185
t.statistic.M18-M03	GOMF name	ATPase activity	197	-0.18489755348512799	9.962991286052462E-6	5.28804922105862E-4	-0.9323788874699506	-0.6430761538084031
t.statistic.M18-M03	GOBP slim name	translation	143	-0.22062709578095543	6.394129314876439E-6	2.64105341266636E-5	-1.2422488197385293	-0.6543107336517783
t.statistic.M03-D14	GOMF name	nucleic acid binding	1392	-0.1507602372678555	1.64043433054326E-17	4.52103701497722E-14	-0.9664297521438059	-0.6728695795094477
t.statistic.M18-M03	GOMF name	structure-specific DNA binding	180	-0.23403933136676494	8.62653616763512E-8	8.5032999366689E-6	-1.0433666879947663	-0.6752076601045387
t.statistic.M03-D14	GOBP slim name	regulation of DNA metabolic process	246	-0.16090696148084965	1.878423937927041E-5	9.73365131471285E-5	-1.3511546627623097	-0.6855065180350011
t.statistic.M18-M03	GOMF name	nucleic acid binding	1353	-0.3204809141112306	1.3869012850655411E-71	3.82784754678089E-68	-0.9483713748204033	-0.7001570854919079
t.statistic.M03-D14	GOMF name	DNA binding	651	-0.13742994620148838	1.013303069611154E-8	2.32721938320695E-6	-1.076923341539759	-0.7077161967407956
t.statistic.M18-M03	GOBP slim name	chromatin organization	238	-0.2463453192435772	1.1467015261175057E-10	9.02159158990793E-10	-0.9552134566601286	-0.7360199749423728
t.statistic.M18-M03	GOBP slim name	chromatin modification	132	-0.2720890902709084	8.679609135588074E-8	4.85036981106392E-7	-1.1741739555751445	-0.7360199749423728
t.statistic.M18-M03	GOBP slim name	regulation of gene expression, epigenetic	103	-0.27505039151964555	1.654290207461865E-6	7.48369379566082E-6	-0.9696804655938632	-0.7421832312474076
t.statistic.M18-M03	GOBP slim name	response to DNA damage stimulus	336	-0.26847794997139734	1.2961731032208763E-16	1.4776373376718E-15	-1.2423579334840635	-0.7427891842425406
t.statistic.M18-M03	KEGG name	Spliceosome	111	-0.3227947303834696	5.4242177731271E-9	2.86398698421111E-7	-1.0944279310921954	-0.7434600580427523
t.statistic.M03-D14	GOBP slim name	chromatin organization	245	-0.15525198422710657	3.78119581510102E-5	1.82650984288778E-4	-1.3977856239966764	-0.7442430308423242
t.statistic.M18-M03	GOCC slim name	spliceosomal complex	162	-0.33444853934150576	3.6143363053549976E-13	2.79107081357969E-12	-1.097143792220267	-0.74629396312452
t.statistic.M03-D14	GOBP slim name	chromatin modification	137	-0.13800807094333895	0.005692510229762259	0.0167254166544561	-1.5250721862644692	-0.7598979274772156
t.statistic.M18-M03	GOBP slim name	chromosome segregation	43	-0.24580756386608307	0.005414436850391511	0.0124444717932386	-1.4575264565608104	-0.7604110544301154
t.statistic.M18-M03	KEGG name	RNA degradation	50	-0.2623460207612457	0.001379112674467862	0.00951377988157384	-0.7018519486378453	-0.7606341137107124
t.statistic.M18-M03	GOBP slim name	nucleobase-containing compound transport	96	-0.20992471805604002	4.112075181103391E-4	0.00123362255433102	-0.779323919393854	-0.7612378149529185
t.statistic.M03-D14	GOBP slim name	chromosome organization	333	-0.17243939310677736	1.196811517449652E-7	9.62139074931292E-7	-1.3956738160339512	-0.7624502069504878
t.statistic.M18-M03	GOMF name	chromatin binding	276	-0.28480844201593836	1.2611563578878145E-15	5.80131924628395E-13	-1.0418534237274573	-0.7637266108980892
t.statistic.M18-M03	GOMF name	histone binding	136	-0.2660592160995062	1.092501866778214E-7	1.03976039734754E-5	-1.1598827003977585	-0.7644344012049096
t.statistic.M18-M03	GOBP slim name	RNA metabolic process	848	-0.3267531983063556	2.1090929583117887E-52	2.0036383103962E-50	-0.9807263366807748	-0.7676756586440536
t.statistic.M03-D14	GOBP slim name	RNA processing	542	-0.13560696464373775	1.8799789446803234E-7	1.44809188982133E-6	-0.7765034242065465	-0.7701103635216715
t.statistic.M18-M03	GOBP slim name	chromosome organization	321	-0.2789448475420284	3.966639571233646E-17	4.91518381652865E-16	-1.0772176797853283	-0.771798388275506
t.statistic.M03-D14	GOCC slim name	chromosome	148	-0.15808628562578905	0.0010061139799770779	0.00462812430789456	-1.2700607524893048	-0.7834177223651158
t.statistic.M03-D14	GOBP slim name	nitrogen compound metabolic process	1619	-0.1793770108690642	1.739809414899086E-26	1.65281894415413E-24	-0.9635558184894076	-0.7987051680887325
t.statistic.M03-D14	GOBP slim name	cellular nitrogen compound metabolic process	1586	-0.18403480115439627	1.8602557443877443E-27	2.65086443575254E-25	-0.9913505553080554	-0.8019039145402231
t.statistic.M18-M03	GOCC slim name	ribonucleoprotein complex	546	-0.3201218413179049	5.988061775658746E-35	1.66468117363313E-33	-1.1827818067592015	-0.8066567743688323
t.statistic.M03-D14	GOMF name	helicase activity	103	-0.20478344362441708	3.59798891989413E-4	0.0167684980877668	-2.1119441872761286	-0.8068291768813413
t.statistic.M03-D14	GOMF name	histone binding	140	-0.1740221457058634	4.257616672073505E-4	0.0183343617941165	-1.6914514044399513	-0.8071747181051282
t.statistic.M03-D14	GOBP slim name	RNA metabolic process	863	-0.1659555816118275	6.076694383065569E-15	1.83425619523929E-13	-0.9339957104017782	-0.8294098251688374
t.statistic.M03-D14	GOMF name	chromatin binding	283	-0.16400559942497825	3.1245485138604936E-6	4.10059795438072E-4	-1.210471648617383	-0.8332629723354986
t.statistic.M18-M03	GOBP slim name	one-carbon metabolic process	127	-0.25885395309279136	5.827039202878469E-7	2.91351960143923E-6	-0.9262246411621936	-0.8540303577752715
t.statistic.M18-M03	GOBP slim name	ribonucleoprotein complex assembly	160	-0.32498677248677255	2.2009884108183775E-12	1.96025530338512E-11	-1.172944944143787	-0.8572225068165522
t.statistic.M03-D14	GOBP slim name	regulation of translation	204	-0.15207338414938124	2.188146525472535E-4	9.03799651825612E-4	-1.0863946947939949	-0.8576508946454866
t.statistic.M18-M03	GOMF name	ribonucleoprotein binding	99	-0.24579242080550762	2.6758717971614172E-5	0.00113621633233316	-0.8517141062014624	-0.858425602371683
t.statistic.M03-D14	GOBP slim name	nucleobase-containing compound metabolic process	1383	-0.19897703131303246	3.425386026765713E-29	9.76235017628228E-27	-1.0863504894133404	-0.8613668560697539
t.statistic.M03-D14	GOBP slim name	cell division	188	-0.16110910626392802	1.669281489771007E-4	7.20826097855662E-4	-1.1739193367821454	-0.8625249749134078
t.statistic.M18-M03	GOCC slim name	nuclear chromosome	34	-0.3204339706897252	0.0012531541763639439	0.00414734358368067	-1.4111644716564815	-0.8738581072885869
t.statistic.M18-M03	GOBP slim name	mRNA metabolic process	394	-0.3338964153247947	1.50352122945836E-28	6.12147929136618E-27	-1.0793159937236825	-0.8965719706511172
t.statistic.M18-M03	GOBP slim name	regulation of DNA metabolic process	241	-0.2706182639431782	1.0486556768044146E-12	9.6408667061051E-12	-1.1401311622943753	-0.8992017298774777
t.statistic.M18-M03	GOMF name	RNA binding	783	-0.33185856271608827	1.2673273452827303E-50	1.74891173649017E-47	-1.1152563229768166	-0.9005702607308917
t.statistic.M18-M03	GOMF name	methyltransferase activity	100	-0.32557417102966835	2.269929865055988E-8	2.61041934481439E-6	-1.2099376282739265	-0.9021048961237859
t.statistic.M18-M03	KEGG name	mRNA surveillance pathway	56	-0.30694245138304727	7.528444529702796E-5	9.03413343564336E-4	-0.9478778090734957	-0.9151963785604386
t.statistic.M03-D14	GOBP slim name	cellular amino acid metabolic process	221	-0.14924487070728623	1.6325883331841942E-4	7.15827192242301E-4	-1.148452137997131	-0.9162429158191324
t.statistic.M18-M03	GOCC slim name	nucleolus	496	-0.3068908221149776	1.0159416710977774E-29	2.35359820470985E-28	-1.0893814129208805	-0.91779153978119
t.statistic.M18-M03	GOMF name	S-adenosylmethionine-dependent methyltransferase activity	85	-0.32146009317565155	3.481701803830269E-7	2.46397358424911E-5	-1.2368247799956489	-0.9359383991199224
t.statistic.M18-M03	GOBP slim name	protein alkylation	19	-0.3577516325661857	0.0070108270741061724	0.0156100446571895	-0.8724826716198837	-0.9359383991199224
t.statistic.M18-M03	GOBP slim name	transcription elongation, DNA-dependent	23	-0.35229595465742236	0.003496257182905052	0.00844434997566051	-1.1134478147171314	-0.9359383991199224
t.statistic.M18-M03	GOMF name	transferase activity, transferring one-carbon groups	106	-0.33329048165288827	3.893943374247177E-9	5.3736418564611E-7	-1.262314882752422	-0.9374230000873494
t.statistic.M18-M03	GOBP slim name	DNA packaging	19	-0.34777056218243074	0.008764566130017951	0.0191855155818166	-1.305283323119592	-0.958575537630727
t.statistic.M03-D14	GOBP slim name	response to DNA damage stimulus	351	-0.21026625562262719	3.671848604899549E-11	4.44785950396461E-10	-1.6285178900488306	-0.9643122927709894
t.statistic.M18-M03	KEGG name	Base excision repair	21	-0.37158268368459446	0.0032423351916688295	0.0186081845782733	-2.567694884482551	-0.9784028150049597
t.statistic.M03-D14	GOBP slim name	mRNA processing	300	-0.2091195529397777	9.858490006140347E-10	1.04061838953704E-8	-1.1974627658705224	-0.9830733644326104
t.statistic.M18-M03	GOMF name	basal transcription machinery binding	41	-0.36251680015504595	6.175564205881912E-5	0.00240064186031466	-1.0773457972785583	-0.988576290988575
t.statistic.M18-M03	GOMF name	basal RNA polymerase II transcription machinery binding	41	-0.36251680015504595	6.175564205881912E-5	0.00240064186031466	-1.0773457972785583	-0.988576290988575
t.statistic.M03-D14	KEGG name	RNA transport	112	-0.1897047947738198	5.733223053839587E-4	0.0060102259693343	-1.0304125708275491	-1.0041105554308765
t.statistic.M18-M03	GOBP slim name	mRNA processing	299	-0.367138941412011	9.21558796193941E-27	2.91826952128081E-25	-1.2042573961972423	-1.0149730930399736
t.statistic.M03-D14	GOMF name	mRNA binding	214	-0.16618703736840293	3.5732372371485164E-5	0.00281366909302323	-1.266381054278501	-1.018905947457157
t.statistic.M18-M03	GOBP slim name	RNA modification	80	-0.35909130434782605	3.309059322402538E-8	1.96475397267651E-7	-1.2887828299933297	-1.033705341230392
t.statistic.M03-D14	GOBP slim name	mRNA metabolic process	396	-0.21272423014393613	1.42688259811481E-12	2.25923078034845E-11	-1.2459036589809567	-1.041594256144603
t.statistic.M18-M03	GOMF name	DNA helicase activity	27	-0.41114749076148355	2.2299467932392127E-4	0.00707431396475888	-2.392456040158044	-1.0444674090686348
t.statistic.M03-D14	GOBP slim name	ribonucleoprotein complex assembly	161	-0.14774306944285298	0.0013640043783358356	0.00468362949187606	-0.9507971976793829	-1.0468745184873522
t.statistic.M03-D14	GOBP slim name	RNA splicing	243	-0.20844086396503209	3.578931768090961E-8	3.11791118507886E-7	-1.1950473204310814	-1.0468745184873522
t.statistic.M18-M03	GOBP slim name	DNA metabolic process	338	-0.31956972379405	5.293543372972002E-23	1.07761418664073E-21	-1.4990265629038182	-1.047046904492493
t.statistic.M18-M03	GOBP slim name	RNA processing	534	-0.40190745329667216	4.773911765225033E-53	6.80282426544567E-51	-1.2700981408150092	-1.0550494329759068
t.statistic.M18-M03	GOBP slim name	telomere organization	42	-0.37196004870503824	3.1850156823895316E-5	1.17886944088444E-4	-1.2519154870568345	-1.0560487592678298
t.statistic.M18-M03	KEGG name	Meiosis - yeast	34	-0.38101327487516745	1.248107040942498E-4	0.00137291774503675	-2.7172104304770275	-1.0578191021731393
t.statistic.M18-M03	KEGG name	Cell cycle	55	-0.3815033451397087	1.077602348183887E-6	2.03205014228962E-5	-2.1822394570187233	-1.0642131312266687
t.statistic.M18-M03	GOBP slim name	DNA repair	208	-0.3502671510275565	8.589133148469074E-18	1.11268315786986E-16	-1.7333617766025529	-1.0867392847265123
t.statistic.M18-M03	GOCC slim name	transcription elongation factor complex	33	-0.4015608909519553	6.78177444922074E-5	2.77254896600495E-4	-1.4573539313066726	-1.09382338989231
t.statistic.M18-M03	GOBP slim name	nucleocytoplasmic transport	157	-0.3009843251248231	1.17122417132138E-10	9.02159158990793E-10	-1.0580060978386394	-1.0967203114282815
t.statistic.M18-M03	GOBP slim name	nuclear transport	157	-0.3009843251248231	1.17122417132138E-10	9.02159158990793E-10	-1.0580060978386394	-1.0967203114282815
t.statistic.M03-D14	GOCC slim name	spliceosomal complex	164	-0.21984345735848104	1.5260987691472808E-6	1.23883311848426E-5	-1.3460126136491763	-1.1005759005354956
t.statistic.M03-D14	KEGG name	Spliceosome	111	-0.2577733012515621	3.175624058290012E-6	1.14374115485103E-4	-1.4326373180226242	-1.1054709744502365
t.statistic.M18-M03	GOMF name	helicase activity	99	-0.40482472606011255	4.6280539537507694E-12	1.59667861404402E-9	-1.8605665822953583	-1.1242939560936434
t.statistic.M03-D14	GOMF name	isomerase activity	107	-0.20186593619078316	3.3900039536904577E-4	0.0166781975660976	-1.5079582027047786	-1.1332545905807603
t.statistic.M18-M03	GOBP slim name	ribosome biogenesis	26	-0.43834490802099346	1.122858894517406E-4	3.6365316470166E-4	-1.1806762447756658	-1.1335331957210624
t.statistic.M18-M03	GOBP slim name	DNA recombination	76	-0.38899255437864727	5.38718535741434E-9	3.41188405969575E-8	-2.2333843498071895	-1.1478404392131294
t.statistic.M18-M03	GOMF name	single-stranded DNA binding	65	-0.3319954633397824	4.031490068190981E-6	2.27079848738921E-4	-2.088985686480595	-1.1486647255299391
t.statistic.M18-M03	GOBP slim name	RNA splicing	240	-0.38118962432915926	1.3124475397894334E-23	3.1170629069999E-22	-1.2905298505258522	-1.1508769685558673
t.statistic.M18-M03	GOCC slim name	mRNA cleavage factor complex	21	-0.39863430309290193	0.001588080764987306	0.0051335634030985	-1.1847763178752697	-1.1549964039049163
t.statistic.M18-M03	KEGG name	Ribosome biogenesis in eukaryotes	55	-0.40859189295552945	1.7586257968588384E-7	3.86897675308944E-6	-1.5518091789665793	-1.155220232729322
t.statistic.M03-D14	GOBP slim name	tRNA processing	67	-0.29869658556532397	2.5501621169752688E-5	1.27508105848763E-4	-1.6629362152027392	-1.1929303246065004
t.statistic.M18-M03	GOCC slim name	chromosome	138	-0.42153747441107275	2.3675700707563545E-17	2.74243533195944E-16	-1.5575352583928246	-1.213481474375147
t.statistic.M18-M03	GOMF name	RNA helicase activity	56	-0.37028675342669115	1.788616705493187E-6	1.1480423505026E-4	-1.3081057297027159	-1.215324203864185
t.statistic.M18-M03	GOMF name	damaged DNA binding	33	-0.4920570200887607	1.0522272675284365E-6	7.26036814594621E-5	-2.6718437076540673	-1.217843644119039
t.statistic.M03-D14	GOCC slim name	small nuclear ribonucleoprotein complex	59	-0.2710763059658234	3.331272246334379E-4	0.00170265025923757	-1.5790197399866663	-1.2460011792657377
t.statistic.M03-D14	KEGG name	RNA polymerase	22	-0.3913802425272264	0.0015066843912237644	0.0113647051223735	-2.122127006518039	-1.251604459807543
t.statistic.M18-M03	KEGG name	Cell cycle - yeast	40	-0.5007167530224524	4.609293170450763E-8	1.216853396999E-6	-2.9272004498569664	-1.2583943394305963
t.statistic.M03-D14	GOCC slim name	RNA polymerase complex	27	-0.33150667674477197	0.0029157653434894234	0.0121932005273194	-1.7836448689480124	-1.2931152310654874
t.statistic.M18-M03	GOCC slim name	exosome (RNase complex)	18	-0.4454576737783895	0.00108274204964709	0.00367075963173038	-1.3489122334611645	-1.3345613951497828
t.statistic.M18-M03	GOMF name	DNA-dependent ATPase activity	25	-0.5310387596899224	4.460875831739792E-6	2.4141210383533E-4	-2.3324104093975717	-1.3365531944690827
t.statistic.M18-M03	GOMF name	structural constituent of ribosome	106	-0.2933922708753609	2.1751752126785512E-7	1.62256313161968E-5	-1.6661409956322464	-1.3469366227888087
t.statistic.M03-D14	KEGG name	Protein processing in endoplasmic reticulum	93	-0.193515097040514	0.0013435003100195806	0.010431884760152	-1.6765488766100547	-1.3506375741898997
t.statistic.M03-D14	GOBP slim name	chromosome segregation	52	-0.26159101359784537	0.0011436137640689888	0.00397475515560563	-1.620598508745619	-1.3698480792082637
t.statistic.M18-M03	GOMF name	mRNA binding	210	-0.39068124046771724	6.151864451594315E-22	4.24478647160008E-19	-1.5305022837007665	-1.3740562811563035
t.statistic.M18-M03	GOMF name	poly(A) RNA binding	16	-0.4972050223598211	5.823328735801367E-4	0.0153070355341065	-2.21714256959417	-1.3854192644177226
t.statistic.M18-M03	GOMF name	mRNA 3'-UTR binding	61	-0.4162240806572153	2.1365976753189912E-8	2.56391721038279E-6	-1.6211053481086528	-1.3984575246297684
t.statistic.M18-M03	GOMF name	RNA methyltransferase activity	29	-0.46047352121215734	1.8360576371084703E-5	8.58901538715149E-4	-1.7084409121643955	-1.406112111450827
t.statistic.M03-D14	GOBP slim name	RNA catabolic process	100	-0.2679111417255038	4.2143435554614154E-6	2.36663073994621E-5	-1.483232797136206	-1.426371941659343
t.statistic.M18-M03	GOCC slim name	small nucleolar ribonucleoprotein complex	22	-0.5229620586025544	2.2334412355432362E-5	9.40752520425787E-5	-2.01532041218682	-1.4310783437841064
t.statistic.M03-D14	GOBP slim name	DNA metabolic process	361	-0.27252902693463793	3.639165850377934E-18	1.72860377892952E-16	-2.03366158300506	-1.470994268922003
t.statistic.M03-D14	GOMF name	translation factor activity, nucleic acid binding	71	-0.3333172441089305	1.3323132486325576E-6	2.03991961846185E-4	-1.860234068861721	-1.4827103877185284
t.statistic.M03-D14	GOBP slim name	extracellular matrix organization	85	-0.17858831612342643	0.00464035528066648	0.0139210658419994	-2.1557993953496077	-1.4871820766893624
t.statistic.M03-D14	GOBP slim name	extracellular structure organization	85	-0.17858831612342643	0.00464035528066648	0.0139210658419994	-2.1557993953496077	-1.4871820766893624
t.statistic.M03-D14	GOBP slim name	mitochondrial translation	42	-0.2796898469532741	0.0017596139290886824	0.00597011868797946	-1.5171995157596982	-1.4979216515954719
t.statistic.M03-D14	KEGG name	Cell cycle	61	-0.3346718787681642	6.683109396463576E-6	1.60394625515126E-4	-3.168442794813112	-1.5087562914498287
t.statistic.M18-M03	GOBP slim name	transcription termination, DNA-dependent	19	-0.35858489797027426	0.006879746695184947	0.0154388016388009	-1.0191122430310005	-1.5099667418053726
t.statistic.M03-D14	KEGG name	Pyrimidine metabolism	66	-0.285546787858036	6.465294341906711E-5	0.00106677356641461	-1.7782440449838608	-1.5134099127116982
t.statistic.M03-D14	GOBP slim name	DNA recombination	81	-0.30230596771390905	2.8734268072065408E-6	1.70609716677888E-5	-2.998585678701172	-1.5295019834597832
t.statistic.M18-M03	KEGG name	Nucleotide excision repair	31	-0.45062830632645223	1.465831793167675E-5	1.84275996855365E-4	-2.277988981601613	-1.5533171747629766
t.statistic.M18-M03	GOCC slim name	ribosome	121	-0.3892201526081047	2.1737289076632113E-13	1.77734304803051E-12	-2.0490049361361713	-1.553761975310597
t.statistic.M03-D14	GOBP slim name	DNA repair	223	-0.28407645724131625	5.719402284466513E-13	1.0187685319206E-11	-2.2406914946178262	-1.563616597377996
t.statistic.M18-M03	GOBP slim name	rRNA processing	144	-0.5120202641966624	7.853102974389268E-26	2.23813434770094E-24	-1.7856052900220238	-1.5768013799912626
t.statistic.M03-D14	GOMF name	mRNA 3'-UTR binding	63	-0.26142129222211363	3.509925467466113E-4	0.0166781975660976	-1.832361757401629	-1.5795030829148107
t.statistic.M03-D14	KEGG name	Cell cycle - yeast	46	-0.4137890106303273	1.2883247729210874E-6	5.66862900085278E-5	-4.068754418565514	-1.6010341413583884
t.statistic.M03-D14	GOBP slim name	tRNA metabolic process	115	-0.3596234686524142	3.7455658980754584E-11	4.44785950396461E-10	-2.0263362031320487	-1.619576778123276
t.statistic.M03-D14	GOBP slim name	transcription elongation, DNA-dependent	24	-0.3572157062723101	0.0024891614341599295	0.00815414952569632	-2.0354866015575617	-1.6282587773116883
t.statistic.M03-D14	GOCC slim name	transcription elongation factor complex	34	-0.3923037629831431	7.8046658415307E-5	4.63324193669361E-4	-2.189052035097515	-1.6581628578968135
t.statistic.M03-D14	GOMF name	single-stranded DNA binding	67	-0.3260018401144959	4.323378553547503E-6	4.72825230837202E-4	-3.262063287734534	-1.6705051775607374
t.statistic.M18-M03	GOCC slim name	transcription export complex	10	-0.6582130584192439	3.1604667394149376E-4	0.00115606546520704	-2.2432282902069978	-1.742519911447491
t.statistic.M18-M03	GOBP slim name	DNA replication	77	-0.43798492486133705	3.788510921904363E-11	3.27189579619013E-10	-2.6369966017572413	-1.787542815132704
t.statistic.M18-M03	GOBP slim name	snoRNA processing	11	-0.5357527847646424	0.002108578854643817	0.00527144713660954	-2.1649003852717397	-1.7975240545681725
t.statistic.M03-D14	GOMF name	translation initiation factor activity	47	-0.34455740323868994	4.60661481153399E-5	0.00352661956127435	-1.9236760305107976	-1.7979531665515278
t.statistic.M03-D14	GOBP slim name	translational initiation	41	-0.3799822041861742	2.678592023539417E-5	1.31620470122196E-4	-1.9659046681947256	-1.7979531665515278
t.statistic.M18-M03	GOMF name	snoRNA binding	26	-0.4771907967979642	2.614675481359157E-5	0.00112757880133614	-1.9580399585834116	-1.8161361473729707
t.statistic.M03-D14	GOMF name	DNA helicase activity	30	-0.3944189212183087	1.8999815650827073E-4	0.0109090608195165	-4.088416367133715	-1.8385950282869035
t.statistic.M03-D14	GOMF name	vitamin binding	72	-0.24402075597448356	3.6506164196879726E-4	0.0167684980877668	-2.065585145114123	-1.8679506271295838
t.statistic.M03-D14	KEGG name	Aminoacyl-tRNA biosynthesis	40	-0.3923214590080109	1.8461584417791702E-5	3.74912175869001E-4	-2.3702648082138	-1.9198918825176357
t.statistic.M03-D14	GOBP slim name	protein folding	126	-0.2554976208323381	8.934579672396753E-7	5.65856712585128E-6	-1.8901715682981177	-1.9439336487777759
t.statistic.M03-D14	KEGG name	Purine metabolism	88	-0.28781499476636097	3.4658822874273586E-6	1.14374115485103E-4	-1.7227785408399179	-1.9468417588192723
t.statistic.M18-M03	GOMF name	pre-mRNA binding	15	-0.5623273144167382	1.6520289860273883E-4	0.00571632681987698	-1.9561427331817736	-1.963055400669978
t.statistic.M03-D14	GOMF name	unfolded protein binding	58	-0.2687579957670336	4.1963811438156093E-4	0.0183343617941165	-2.007948125853314	-2.018095923237998
t.statistic.M03-D14	GOBP slim name	DNA packaging	24	-0.35129469091733245	0.002934465259221925	0.00950366589634374	-2.6402944604452894	-2.0194488436532003
t.statistic.M03-D14	GOMF name	damaged DNA binding	40	-0.3881966933696949	2.258207687170709E-5	0.00188594557146742	-2.6780213438813134	-2.0274509047607197
t.statistic.M03-D14	GOCC slim name	extracellular matrix	57	-0.23181286549707603	0.0025577009605141352	0.0110300853922172	-2.154354153252982	-2.079170714812035
t.statistic.M03-D14	GOBP slim name	hydrogen transport	23	-0.3481512133124464	0.003900714936049691	0.0119538038362813	-1.820629645828499	-2.1286033704697065
t.statistic.M18-M03	GOCC slim name	preribosome	85	-0.5945773818665846	4.327272571888446E-21	6.68323208324993E-20	-2.2595523029280415	-2.1518163583572467
t.statistic.M18-M03	GOBP slim name	ribosomal small subunit biogenesis	62	-0.6343396268623328	7.673253291219052E-18	1.04137008952259E-16	-2.6407148157735265	-2.1669706035989034
t.statistic.M18-M03	GOCC slim name	small ribosomal subunit	54	-0.42881784138709345	5.567646664360494E-8	3.36479515802656E-7	-2.4224836700164727	-2.1943106780276267
t.statistic.M03-D14	GOCC slim name	proteasome complex	50	-0.42958511183199594	1.618312190298198E-7	2.0302462023741E-6	-2.2996893330565613	-2.2202100303039076
t.statistic.M03-D14	KEGG name	Proteasome	40	-0.4209902846429182	4.313245590151838E-6	1.26521870644454E-4	-2.3268198020438606	-2.2202100303039076
t.statistic.M03-D14	GOMF name	peptidyl-prolyl cis-trans isomerase activity	30	-0.38812319210481533	2.402953364959081E-4	0.0127356528342831	-2.641392588088427	-2.286751357980757
t.statistic.M03-D14	KEGG name	Nucleotide excision repair	33	-0.45727964011927236	5.7123962545157184E-6	1.50807261119215E-4	-2.782777235681516	-2.544691827248242
t.statistic.M03-D14	GOBP slim name	DNA replication	81	-0.4759464808669523	1.7372237591167673E-13	3.45531622256998E-12	-3.8594977141375044	-2.599348508192778
t.statistic.M18-M03	GOCC slim name	DNA replication factor C complex	5	-0.8015450643776825	0.0019171656597379693	0.00592191170452395	-2.9317943569936995	-2.6844926432958527
t.statistic.M18-M03	GOBP slim name	cytoplasmic translation	78	-0.5486073963125424	7.747429993083596E-17	9.20007311678677E-16	-2.83139609227615	-2.7689788722808766
t.statistic.M03-D14	KEGG name	Base excision repair	23	-0.447639878225401	2.0659235273072672E-4	0.00259506335209362	-2.7754138819219927	-2.791841114561588
t.statistic.M18-M03	GOBP slim name	DNA geometric change	24	-0.3892524974164657	9.813177890967515E-4	0.00271529679507354	-4.084049557169839	-2.809416013705133
t.statistic.M03-D14	GOMF name	aminoacyl-tRNA ligase activity	40	-0.4213396966081473	4.235023429377422E-6	4.72825230837202E-4	-2.6038709483495888	-2.819558863102265
t.statistic.M03-D14	GOMF name	ligase activity, forming carbon-oxygen bonds	40	-0.4213396966081473	4.235023429377422E-6	4.72825230837202E-4	-2.6038709483495888	-2.819558863102265
t.statistic.M03-D14	GOMF name	ligase activity, forming aminoacyl-tRNA and related compounds	40	-0.4213396966081473	4.235023429377422E-6	4.72825230837202E-4	-2.6038709483495888	-2.819558863102265
t.statistic.M03-D14	GOBP slim name	tRNA aminoacylation for protein translation	40	-0.4213396966081473	4.235023429377422E-6	2.36663073994621E-5	-2.6038709483495888	-2.819558863102265
t.statistic.M03-D14	GOCC slim name	cyclin-dependent protein kinase holoenzyme complex	17	-0.5898931389194048	2.596346050863597E-5	1.70617026199608E-4	-3.356850213022767	-2.872914018940905
