"gene_symbol","f_stat","p_value","padj","is_significant","fraction"
"Ubtf",60.1799233139509,8.61067882792362e-13,4.73415121959241e-09,TRUE,"Cellular"
"Aldh1a2",49.0923265585541,7.9466679315884e-12,1.4563593429291e-08,TRUE,"Cellular"
"Scpep1",49.6373807846533,7.05221369889431e-12,1.4563593429291e-08,TRUE,"Cellular"
"Tpd52",41.8588672302862,4.38723164976717e-11,3.44585708720284e-08,TRUE,"Cellular"
"Ruvbl1",42.262069468489,3.96217590369367e-11,3.44585708720284e-08,TRUE,"Cellular"
"Rfc4",42.1393962942304,4.08657143096655e-11,3.44585708720284e-08,TRUE,"Cellular"
"Ybx3",43.2208245901766,3.12018654372417e-11,3.44585708720284e-08,TRUE,"Cellular"
"Adgrg1",40.5740356248932,6.10624558861887e-11,3.73023758291406e-08,TRUE,"Cellular"
"Carhsp1",40.6038456951764,6.05895543364758e-11,3.73023758291406e-08,TRUE,"Cellular"
"Snw1",39.7107623359332,7.6650422235532e-11,4.21424021450955e-08,TRUE,"Cellular"
"Skp1",39.1209293967835,8.97571782502447e-11,4.48622696381678e-08,TRUE,"Cellular"
"Cpe",36.8765924526186,1.66906989107109e-10,7.21233139979214e-08,TRUE,"Cellular"
"Dek",36.8008432085501,1.70535300467984e-10,7.21233139979214e-08,TRUE,"Cellular"
"Pabpc4",36.1337784859414,2.06438973054635e-10,8.03919476362538e-08,TRUE,"Cellular"
"Dpp7",35.9244936398536,2.1933052283445e-10,8.03919476362538e-08,TRUE,"Cellular"
"Nap1l4",35.6824291578562,2.35338562205244e-10,8.0868213437777e-08,TRUE,"Cellular"
"Rps19",35.2963590231091,2.63549130965421e-10,8.52348895322285e-08,TRUE,"Cellular"
"Man2b2",34.8553308476056,3.00332001062978e-10,9.17347412135696e-08,TRUE,"Cellular"
"Hrg",33.9662386403815,3.92550306618361e-10,1.09043698766207e-07,TRUE,"Cellular"
"Cstf2",33.932000777956,3.9666678343473e-10,1.09043698766207e-07,TRUE,"Cellular"
"Serpina3k",33.5739418785981,4.42631946523371e-10,1.14755880621796e-07,TRUE,"Cellular"
"Stmn1",33.4547314645515,4.59190500851132e-10,1.14755880621796e-07,TRUE,"Cellular"
"Enpep",33.1854426001358,4.99118323621081e-10,1.14992887131934e-07,TRUE,"Cellular"
"Cbx3",33.1671123564079,5.01969678276903e-10,1.14992887131934e-07,TRUE,"Cellular"
"Cbx5",32.4402054799785,6.30582726032509e-10,1.36863759688542e-07,TRUE,"Cellular"
"Cpn2",32.3580528122172,6.47227674045489e-10,1.36863759688542e-07,TRUE,"Cellular"
"Cobll1",31.579290476909,8.3090604031476e-10,1.66567294721513e-07,TRUE,"Cellular"
"Acadsb",31.5154759245075,8.48287423099738e-10,1.66567294721513e-07,TRUE,"Cellular"
"Cfdp1",31.2886182965864,9.13338604132578e-10,1.67384521517364e-07,TRUE,"Cellular"
"Ik",31.304987852278,9.08468242188673e-10,1.67384521517364e-07,TRUE,"Cellular"
"Akr1b10",30.7913368530487,1.07564443336956e-09,1.90770744989221e-07,TRUE,"Cellular"
"Psmc3",29.7644424089053,1.51876025495854e-09,2.54688815585438e-07,TRUE,"Cellular"
"Lsm6",29.7453279069769,1.52868878034184e-09,2.54688815585438e-07,TRUE,"Cellular"
"Sh3glb2",29.3525655019472,1.74907436965142e-09,2.82835614245397e-07,TRUE,"Cellular"
"Smarcc1",29.0965992129767,1.91109092545843e-09,2.91866053004735e-07,TRUE,"Cellular"
"Gtf2i",29.1384054179874,1.88355490483294e-09,2.91866053004735e-07,TRUE,"Cellular"
"H1.1",28.7930120102531,2.12462429569964e-09,3.15707685885314e-07,TRUE,"Cellular"
"Sorcs2",28.6177985655872,2.25952192315823e-09,3.26917145619051e-07,TRUE,"Cellular"
"Ldhb",28.4728653643248,2.37812409515047e-09,3.35254519875314e-07,TRUE,"Cellular"
"Ncl",28.3150323703701,2.51499910404039e-09,3.45041734544617e-07,TRUE,"Cellular"
"Rps21",28.2508652604492,2.57306495386127e-09,3.45041734544617e-07,TRUE,"Cellular"
"Fdx1",27.7249326130958,3.1075342933881e-09,4.06791036786851e-07,TRUE,"Cellular"
"Aebp1",27.3556261142503,3.55425646178781e-09,4.5444888434673e-07,TRUE,"Cellular"
"Hmgb2",27.2454969917315,3.70058669706726e-09,4.62405128647177e-07,TRUE,"Cellular"
"Bag2",26.768493439253,4.41415974282083e-09,5.39312228133976e-07,TRUE,"Cellular"
"Rpl22l1",26.700836897661,4.52689964697805e-09,5.41062918675768e-07,TRUE,"Cellular"
"Rfc3",26.4852828204996,4.90738687921304e-09,5.74059852381134e-07,TRUE,"Cellular"
"Uchl5",26.3556791821083,5.15273292483094e-09,5.7815766572899e-07,TRUE,"Cellular"
"Htatip2",26.3625685771321,5.13936197657993e-09,5.7815766572899e-07,TRUE,"Cellular"
"Adh1",26.0589404293759,5.76598355460588e-09,6.05252027606795e-07,TRUE,"Cellular"
"Aldh1a1",26.0150750185738,5.86315492340823e-09,6.05252027606795e-07,TRUE,"Cellular"
"Rps10",25.9788951364669,5.94463613873534e-09,6.05252027606795e-07,TRUE,"Cellular"
"Taldo1",26.0330657681845,5.82308866326e-09,6.05252027606795e-07,TRUE,"Cellular"
"Sarnp",26.1477749010031,5.57449606037524e-09,6.05252027606795e-07,TRUE,"Cellular"
"Npl",25.7018128910276,6.61086716636538e-09,6.60846321466852e-07,TRUE,"Cellular"
"Mfap1a",25.6389312163907,6.77305891158066e-09,6.64399601046623e-07,TRUE,"Cellular"
"Ruvbl2",25.5953102365496,6.88810062925746e-09,6.64399601046623e-07,TRUE,"Cellular"
"Sub1",25.3789922171732,7.49074158206556e-09,7.10070641693042e-07,TRUE,"Cellular"
"Pzp",25.183984720769,8.08314548907329e-09,7.53239557608898e-07,TRUE,"Cellular"
"Rbbp7",25.0658923344767,8.466425820124e-09,7.75806819317363e-07,TRUE,"Cellular"
"Hmgb3",24.9589797368092,8.83043352484094e-09,7.95897106878287e-07,TRUE,"Cellular"
"Arsb",24.746812779137,9.60400707599953e-09,8.39752121972022e-07,TRUE,"Cellular"
"Asah1",24.7419756231074,9.62247793456482e-09,8.39752121972022e-07,TRUE,"Cellular"
"Maged2",24.5130060370604,1.05423915941385e-08,9.05657327883964e-07,TRUE,"Cellular"
"Aifm2",24.4020339287277,1.10221297519247e-08,9.32302605785878e-07,TRUE,"Cellular"
"Paf1",24.2863332125902,1.15475979284086e-08,9.61949900157432e-07,TRUE,"Cellular"
"Pck2",24.1495760678279,1.2203936498382e-08,1.00145138609111e-06,TRUE,"Cellular"
"Gstt1",23.9141054295729,1.34306636423202e-08,1.08590865743348e-06,TRUE,"Cellular"
"Hsph1",23.574721293859,1.54397184142101e-08,1.23025466436706e-06,TRUE,"Cellular"
"Vcan",23.4723686512022,1.61077920565497e-08,1.26515201038443e-06,TRUE,"Cellular"
"Pnn",23.3281721549604,1.71026614563902e-08,1.32437229136948e-06,TRUE,"Cellular"
"Smarce1",23.2752787838751,1.74841105915128e-08,1.33510611155746e-06,TRUE,"Cellular"
"Khsrp",23.212286731834,1.79504494858448e-08,1.35193933250924e-06,TRUE,"Cellular"
"Sh3gl1",23.0273804309259,1.93988904859484e-08,1.44128513367222e-06,TRUE,"Cellular"
"Nexn",22.9321790155547,2.01935881015563e-08,1.48032463176475e-06,TRUE,"Cellular"
"Tmpo",22.8950618748266,2.05129174455535e-08,1.4839476331007e-06,TRUE,"Cellular"
"Elavl2",22.6609038176859,2.26578920993891e-08,1.58469630052876e-06,TRUE,"Cellular"
"Ctsa",22.6255648816685,2.30021826067325e-08,1.58469630052876e-06,TRUE,"Cellular"
"Psmc6",22.6817695488265,2.24572303540313e-08,1.58469630052876e-06,TRUE,"Cellular"
"Ppat",22.6176589034142,2.30799797138034e-08,1.58469630052876e-06,TRUE,"Cellular"
"Acsbg1",22.5907669714607,2.33467443329993e-08,1.58469630052876e-06,TRUE,"Cellular"
"Cyp11a1",22.2144261120501,2.74520770907214e-08,1.84062829079008e-06,TRUE,"Cellular"
"Cct6a",22.0393098963702,2.96233498338344e-08,1.96227924561953e-06,TRUE,"Cellular"
"Ppie",21.9046736570159,3.14190994358597e-08,2.05645486545663e-06,TRUE,"Cellular"
"Fdxr",21.8523466376513,3.21485440081067e-08,2.0794434700773e-06,TRUE,"Cellular"
"Pecr",21.8131350907597,3.27071731437877e-08,2.09097718540169e-06,TRUE,"Cellular"
"Akr1b8",21.5703220585794,3.64092631627814e-08,2.24919245920193e-06,TRUE,"Cellular"
"Rpa3",21.5896806503361,3.60980640798938e-08,2.24919245920193e-06,TRUE,"Cellular"
"Gstk1",21.6093285040636,3.57851578375925e-08,2.24919245920193e-06,TRUE,"Cellular"
"Sf3b5",21.471363087142,3.80461240950149e-08,2.32419544749325e-06,TRUE,"Cellular"
"Krt8",21.4401849120806,3.85782101350577e-08,2.33080219035766e-06,TRUE,"Cellular"
"Me1",21.3828368665308,3.95780724531799e-08,2.33978755212455e-06,TRUE,"Cellular"
"Cd2bp2",21.3905282171107,3.94423594498536e-08,2.33978755212455e-06,TRUE,"Cellular"
"Uchl1",21.341608786196,4.03142095530518e-08,2.35795238428382e-06,TRUE,"Cellular"
"Vwa5a",21.2379083047003,4.22321751051691e-08,2.39825221296065e-06,TRUE,"Cellular"
"Dpysl5",21.2581017383186,4.18510829785392e-08,2.39825221296065e-06,TRUE,"Cellular"
"Wdr12",21.233712234763,4.231183424103e-08,2.39825221296065e-06,TRUE,"Cellular"
"Bckdha",21.0471831015737,4.60227109756159e-08,2.57234859771731e-06,TRUE,"Cellular"
"Sf3b2",21.0329922442263,4.63191180745751e-08,2.57234859771731e-06,TRUE,"Cellular"
"Tpp1",20.8806883918275,4.96337602616417e-08,2.67037402174471e-06,TRUE,"Cellular"
"Cct2",20.8988840170776,4.92245816774768e-08,2.67037402174471e-06,TRUE,"Cellular"
"Mcm6",20.8633533333934,5.00270142305758e-08,2.67037402174471e-06,TRUE,"Cellular"
"Ak4",20.8763259555677,4.97324079946541e-08,2.67037402174471e-06,TRUE,"Cellular"
"Capn1",20.6450670510765,5.52784497241883e-08,2.92231650561142e-06,TRUE,"Cellular"
"Ubxn1",20.5929935249009,5.6617502496614e-08,2.94596748596228e-06,TRUE,"Cellular"
"Gyg1",20.5860962518999,5.67974815409243e-08,2.94596748596228e-06,TRUE,"Cellular"
"Acad8",20.4499923837662,6.04787515345193e-08,3.08502787520199e-06,TRUE,"Cellular"
"Kdm1a",20.4456361144279,6.06007658279037e-08,3.08502787520199e-06,TRUE,"Cellular"
"Pcna",20.3619931703893,6.29959566443521e-08,3.14865245118771e-06,TRUE,"Cellular"
"Bclaf1",20.3786027230719,6.25122916507803e-08,3.14865245118771e-06,TRUE,"Cellular"
"Gatad2b",20.3410792558633,6.36107345516112e-08,3.15073710418701e-06,TRUE,"Cellular"
"Rbbp4",20.2715408811673,6.57020210293561e-08,3.19848224045085e-06,TRUE,"Cellular"
"Sf3a3",20.2703598366553,6.5738176277e-08,3.19848224045085e-06,TRUE,"Cellular"
"Poldip3",20.1704137291405,6.88772892092552e-08,3.29293335715204e-06,TRUE,"Cellular"
"Acox1",20.1885799700229,6.82948652634482e-08,3.29293335715204e-06,TRUE,"Cellular"
"Psme3",20.1259432588727,7.03258693906165e-08,3.33320370611732e-06,TRUE,"Cellular"
"Hexa",19.9787360788636,7.53612308511025e-08,3.52370831855197e-06,TRUE,"Cellular"
"Cct3",19.9712629687113,7.56270610384017e-08,3.52370831855197e-06,TRUE,"Cellular"
"Zp3",19.8629802581546,7.95949515277839e-08,3.6774205336114e-06,TRUE,"Cellular"
"Rangap1",19.8288290023463,8.0892699583502e-08,3.68265723119452e-06,TRUE,"Cellular"
"Me2",19.8247837325798,8.10479310612107e-08,3.68265723119452e-06,TRUE,"Cellular"
"Leo1",19.7145143857245,8.54060744376531e-08,3.81758209153022e-06,TRUE,"Cellular"
"Lpp",19.715608123995,8.53616212590985e-08,3.81758209153022e-06,TRUE,"Cellular"
"Pold2",19.6716670992499,8.71674097522316e-08,3.8190189361849e-06,TRUE,"Cellular"
"Ppm1g",19.6631526427865,8.75220782028551e-08,3.8190189361849e-06,TRUE,"Cellular"
"Bphl",19.6962571259398,8.61518236643652e-08,3.8190189361849e-06,TRUE,"Cellular"
"Rps28",19.6441870548381,8.83177161333162e-08,3.82339215197616e-06,TRUE,"Cellular"
"Kng1",19.6054895142473,8.99655413693688e-08,3.86430114413117e-06,TRUE,"Cellular"
"Srrt",19.5561423068496,9.21153140320827e-08,3.89576920421839e-06,TRUE,"Cellular"
"Ooep",19.5613499913283,9.18858417146843e-08,3.89576920421839e-06,TRUE,"Cellular"
"Nme4",19.5037045685771,9.44608326954881e-08,3.96447067297552e-06,TRUE,"Cellular"
"Mta3",19.4679536369329,9.60969910630555e-08,4.00258527927787e-06,TRUE,"Cellular"
"Grb14",19.4334444342186,9.77054600805555e-08,4.0389821016759e-06,TRUE,"Cellular"
"Nudc",19.3669900206291,1.00885614932265e-07,4.04555276325466e-06,TRUE,"Cellular"
"Prdx5",19.3535252564517,1.01543521522216e-07,4.04555276325466e-06,TRUE,"Cellular"
"Fip1l1",19.3872169846855,9.99059564276277e-08,4.04555276325466e-06,TRUE,"Cellular"
"Coasy",19.3936405732004,9.95969995997637e-08,4.04555276325466e-06,TRUE,"Cellular"
"Xab2",19.3574204983057,1.01352718494849e-07,4.04555276325466e-06,TRUE,"Cellular"
"Ighg3",19.2716204794199,1.05646924824667e-07,4.15717664582062e-06,TRUE,"Cellular"
"Pygb",19.2675100082061,1.05857535542904e-07,4.15717664582062e-06,TRUE,"Cellular"
"Hsd17b11",19.2294999567609,1.07826758890865e-07,4.20447886795728e-06,TRUE,"Cellular"
"Apoa4",19.1011794591348,1.14773293681687e-07,4.44382794832336e-06,TRUE,"Cellular"
"Anxa2",19.0699812261415,1.16534437158634e-07,4.47724940991295e-06,TRUE,"Cellular"
"Qki",19.0571859787935,1.17265171885679e-07,4.47724940991295e-06,TRUE,"Cellular"
"Ubfd1",19.0154765439432,1.19681843636704e-07,4.53800535389378e-06,TRUE,"Cellular"
"Snrpa1",18.9214805865972,1.25328051169149e-07,4.71954537895879e-06,TRUE,"Cellular"
"Acin1",18.8723403347089,1.28394087744032e-07,4.80211356746047e-06,TRUE,"Cellular"
"Arfgap1",18.8553437277139,1.29473390493424e-07,4.80976149278949e-06,TRUE,"Cellular"
"Nudt5",18.8225806691736,1.31581700282999e-07,4.82290792103953e-06,TRUE,"Cellular"
"Tle6",18.824779842503,1.31439025509657e-07,4.82290792103953e-06,TRUE,"Cellular"
"Khdc3",18.7007559828299,1.39753322047299e-07,5.08850175242418e-06,TRUE,"Cellular"
"Prpf3",18.6835346404604,1.40952128326858e-07,5.09838685224384e-06,TRUE,"Cellular"
"Rtn4",18.5995217526108,1.46962240662929e-07,5.28103528865873e-06,TRUE,"Cellular"
"Ace",18.5472446503194,1.50841698991869e-07,5.30418116505951e-06,TRUE,"Cellular"
"Gmps",18.5674901027722,1.4932629511819e-07,5.30418116505951e-06,TRUE,"Cellular"
"Abhd4",18.5389768120467,1.51465340653755e-07,5.30418116505951e-06,TRUE,"Cellular"
"Puf60",18.5489209994726,1.50715591546593e-07,5.30418116505951e-06,TRUE,"Cellular"
"Serpina1d",18.509986459202,1.53674229337358e-07,5.31384221947668e-06,TRUE,"Cellular"
"Smap",18.5133460892441,1.53416468372715e-07,5.31384221947668e-06,TRUE,"Cellular"
"Cmpk2",18.4750003072517,1.56386513015675e-07,5.37383155350113e-06,TRUE,"Cellular"
"G3bp1",18.4397378484938,1.59172739286517e-07,5.43560074905136e-06,TRUE,"Cellular"
"Hmgb1",18.3333550709312,1.67909173824955e-07,5.69854714623213e-06,TRUE,"Cellular"
"Kyat3",18.2697995479165,1.73375257546351e-07,5.8479580735573e-06,TRUE,"Cellular"
"Gpd2",18.2442963155713,1.75622560492426e-07,5.88763925358145e-06,TRUE,"Cellular"
"P3h4",18.1817425405261,1.81269361842108e-07,6.04011485701763e-06,TRUE,"Cellular"
"Ube2r2",18.1616985739447,1.83120097752209e-07,6.0650258882027e-06,TRUE,"Cellular"
"Tcea1",18.1235499685679,1.8669927323071e-07,6.14654254025414e-06,TRUE,"Cellular"
"Scp2",18.0138996308639,1.97415318298089e-07,6.42242260356743e-06,TRUE,"Cellular"
"Nqo1",18.0186327789391,1.96939247516999e-07,6.42242260356743e-06,TRUE,"Cellular"
"Hexb",17.9971415538755,1.99110924399413e-07,6.43948154322335e-06,TRUE,"Cellular"
"Endod1",17.9068225175986,2.08525226902139e-07,6.70451285092373e-06,TRUE,"Cellular"
"Gm49804",17.8427609057978,2.15494324216773e-07,6.84700476466853e-06,TRUE,"Cellular"
"Ppil1",17.8319675469346,2.16693130056807e-07,6.84700476466853e-06,TRUE,"Cellular"
"Hao2",17.8355329301649,2.16296330439264e-07,6.84700476466853e-06,TRUE,"Cellular"
"Ilkap",17.7767759033328,2.22937114257353e-07,7.00404716678244e-06,TRUE,"Cellular"
"Sacm1l",17.7623647843703,2.24599367102823e-07,7.01617795642795e-06,TRUE,"Cellular"
"Fcgr2b",17.647982966466,2.38278643324579e-07,7.2780887833252e-06,TRUE,"Cellular"
"Hsp90aa1",17.6672712186718,2.35910063285767e-07,7.2780887833252e-06,TRUE,"Cellular"
"Ubqln4",17.675244950269,2.34938353573356e-07,7.2780887833252e-06,TRUE,"Cellular"
"Zbed3",17.6575035461793,2.3710632307824e-07,7.2780887833252e-06,TRUE,"Cellular"
"Pfdn2",17.6057597575572,2.43553971197797e-07,7.2853730479715e-06,TRUE,"Cellular"
"Plin3",17.6220711966464,2.41501197137026e-07,7.2853730479715e-06,TRUE,"Cellular"
"Ivd",17.6036764938201,2.43817504697482e-07,7.2853730479715e-06,TRUE,"Cellular"
"Iqgap1",17.6089796990153,2.43147254070755e-07,7.2853730479715e-06,TRUE,"Cellular"
"Tns1",17.564874388793,2.48782829245757e-07,7.39355673077392e-06,TRUE,"Cellular"
"Uap1l1",17.5193487588918,2.54748522301005e-07,7.53014718070391e-06,TRUE,"Cellular"
"Ybx2",17.465220328586,2.62043811391567e-07,7.70436831567292e-06,TRUE,"Cellular"
"Zp1",17.4234492727867,2.67828190868693e-07,7.83254996487274e-06,TRUE,"Cellular"
"Anxa5",17.3795019232158,2.7406349533244e-07,7.97249257850665e-06,TRUE,"Cellular"
"Naca",17.3491061014491,2.78467946430958e-07,8.05798299724951e-06,TRUE,"Cellular"
"Cp",17.2548673978281,2.92617597418981e-07,8.42309712361025e-06,TRUE,"Cellular"
"Gpx4",17.2033602254102,3.00678664656324e-07,8.56641361250068e-06,TRUE,"Cellular"
"Sae1",17.2031466185531,3.00712591344604e-07,8.56641361250068e-06,TRUE,"Cellular"
"Mcm2",17.1099179712154,3.15923154143666e-07,8.95332732722617e-06,TRUE,"Cellular"
"Ece1",17.0849420648771,3.20138093631255e-07,8.98020019788083e-06,TRUE,"Cellular"
"Arpc1b",17.0941478140364,3.18577487683266e-07,8.98020019788083e-06,TRUE,"Cellular"
"Pccb",16.9709464013458,3.40164361078714e-07,9.49352110259274e-06,TRUE,"Cellular"
"Cd34",16.9303254688341,3.4762483942118e-07,9.65273417746286e-06,TRUE,"Cellular"
"Hsd17b4",16.8795890418408,3.5719289567941e-07,9.86857558012761e-06,TRUE,"Cellular"
"Fbxo6",16.8545790363495,3.62013945029703e-07,9.95176334886655e-06,TRUE,"Cellular"
"Serpina1b",16.838658425786,3.65119541180536e-07,9.98363956574781e-06,TRUE,"Cellular"
"Mcm5",16.8300780924971,3.66805236864507e-07,9.98363956574781e-06,TRUE,"Cellular"
"Rbfox2",16.8142474519567,3.69937483292565e-07,1.00192920351848e-05,TRUE,"Cellular"
"Fga",16.7769368385656,3.77434885672768e-07,1.01722402030827e-05,TRUE,"Cellular"
"Smarcd1",16.7369202038246,3.85659271303467e-07,1.03431935298852e-05,TRUE,"Cellular"
"Golim4",16.7128641520304,3.90696589249295e-07,1.04274264451098e-05,TRUE,"Cellular"
"Erh",16.6720244897709,3.99412230824792e-07,1.06085432129213e-05,TRUE,"Cellular"
"Capg",16.6192014423337,4.10998791263481e-07,1.0863804588301e-05,TRUE,"Cellular"
"Srsf6",16.566464483846,4.22930281274076e-07,1.11256970643295e-05,TRUE,"Cellular"
"Eftud2",16.5520492604577,4.262565358818e-07,1.11598020679911e-05,TRUE,"Cellular"
"Gstm1",16.52802023164,4.31864250820869e-07,1.12530315213893e-05,TRUE,"Cellular"
"Lta4h",16.4268396924444,4.56368601077467e-07,1.18354460788864e-05,TRUE,"Cellular"
"Fkbp4",16.3797477327307,4.68283234729523e-07,1.20309403016024e-05,TRUE,"Cellular"
"Psmc2",16.3848289085188,4.66981597343253e-07,1.20309403016024e-05,TRUE,"Cellular"
"H1.0",16.3166790872923,4.84770487774804e-07,1.23392043601198e-05,TRUE,"Cellular"
"Ephx1",16.3182742528224,4.84345822843135e-07,1.23392043601198e-05,TRUE,"Cellular"
"Fubp1",16.2954533685095,4.90459724085788e-07,1.23858590879044e-05,TRUE,"Cellular"
"Ddi2",16.261353796617,4.99751490051276e-07,1.23858590879044e-05,TRUE,"Cellular"
"Dusp3",16.2674415389527,4.98078771780397e-07,1.23858590879044e-05,TRUE,"Cellular"
"Serpinb6b",16.2774577590588,4.95339806311088e-07,1.23858590879044e-05,TRUE,"Cellular"
"Abcb1a",16.2925877438978,4.91233332906088e-07,1.23858590879044e-05,TRUE,"Cellular"
"Igf2bp2",16.260014962811,5.00120174156927e-07,1.23858590879044e-05,TRUE,"Cellular"
"Pgam5",16.2261353302656,5.09548530753811e-07,1.25066867057342e-05,TRUE,"Cellular"
"Dnajc9",16.2274599350784,5.09176314295272e-07,1.25066867057342e-05,TRUE,"Cellular"
"Acadl",16.1696420865902,5.25700674632765e-07,1.27889482704909e-05,TRUE,"Cellular"
"Gdpd1",16.1721587637784,5.24969448528322e-07,1.27889482704909e-05,TRUE,"Cellular"
"Txlna",16.1585944663668,5.28923652762085e-07,1.28106706735064e-05,TRUE,"Cellular"
"Rmdn2",16.1483200785844,5.31940253714567e-07,1.28272259426434e-05,TRUE,"Cellular"
"Wtap",16.0622456568395,5.57956007795535e-07,1.2835322723263e-05,TRUE,"Cellular"
"Dpysl3",16.077478815563,5.53253317828504e-07,1.2835322723263e-05,TRUE,"Cellular"
"Srsf1",16.0951208161369,5.47860535965016e-07,1.2835322723263e-05,TRUE,"Cellular"
"Ppt1",16.0625880457424,5.57849833471062e-07,1.2835322723263e-05,TRUE,"Cellular"
"Cat",16.0663978373597,5.56669896763687e-07,1.2835322723263e-05,TRUE,"Cellular"
"Nap1l1",16.0778620444922,5.53135564312734e-07,1.2835322723263e-05,TRUE,"Cellular"
"Akr1cl",16.0689439948675,5.55882828386741e-07,1.2835322723263e-05,TRUE,"Cellular"
"Ogdh",16.1258615424869,5.38599213865491e-07,1.2835322723263e-05,TRUE,"Cellular"
"Pspc1",16.1206478270605,5.4015795157558e-07,1.2835322723263e-05,TRUE,"Cellular"
"Mpst",16.1042803864866,5.45083113701152e-07,1.2835322723263e-05,TRUE,"Cellular"
"Lgals7",16.0688897700465,5.55899577808036e-07,1.2835322723263e-05,TRUE,"Cellular"
"S100a6",15.9597918327083,5.90731405607746e-07,1.35326719501308e-05,TRUE,"Cellular"
"Lgals9",15.9473754471202,5.94842942418e-07,1.35703174166563e-05,TRUE,"Cellular"
"Mcur1",15.8995824521956,6.10960503116062e-07,1.38804167195542e-05,TRUE,"Cellular"
"Cct4",15.8543000128295,6.26668252870404e-07,1.41786915814053e-05,TRUE,"Cellular"
"Plec",15.8029453854823,6.45013152871766e-07,1.453394391184e-05,TRUE,"Cellular"
"Ighg2c",15.7170558677648,6.7700675454517e-07,1.51308257580868e-05,TRUE,"Cellular"
"Slc25a23",15.7230587759414,6.74715758447245e-07,1.51308257580868e-05,TRUE,"Cellular"
"Hsd17b12",15.7040819259885,6.81987045922836e-07,1.51804242043877e-05,TRUE,"Cellular"
"Cct5",15.688906848091,6.87862657050636e-07,1.52494713244532e-05,TRUE,"Cellular"
"Tpd52l2.1",15.6538940496529,7.01629311821615e-07,1.54922006280933e-05,TRUE,"Cellular"
"Spin1",15.6386710204431,7.07707607206599e-07,1.55639056976875e-05,TRUE,"Cellular"
"Nqo2",15.6242751795513,7.13508081615062e-07,1.56289539152176e-05,TRUE,"Cellular"
"Igkc",15.6056700591046,7.21080937668661e-07,1.56699723134478e-05,TRUE,"Cellular"
"Serpind1",15.607557896834,7.20308578306259e-07,1.56699723134478e-05,TRUE,"Cellular"
"Isy1",15.5833073666143,7.30298562353714e-07,1.57651747857028e-05,TRUE,"Cellular"
"Sf3a1",15.5811447150196,7.31196720690109e-07,1.57651747857028e-05,TRUE,"Cellular"
"Tmsb10",15.5630100001591,7.38775362001745e-07,1.58663552354906e-05,TRUE,"Cellular"
"Ivns1abp",15.5385032074548,7.49152331437128e-07,1.59653025249172e-05,TRUE,"Cellular"
"Hsd17b10",15.5384143078879,7.49190260354426e-07,1.59653025249172e-05,TRUE,"Cellular"
"Alb",15.5216257807534,7.5639046711296e-07,1.60565049736952e-05,TRUE,"Cellular"
"Eif2s1",15.5056543295579,7.63309810437e-07,1.61410666837793e-05,TRUE,"Cellular"
"Gart",15.4938460650846,7.68469571085219e-07,1.61879145663852e-05,TRUE,"Cellular"
"Lrrc47",15.4790110002552,7.75005499997001e-07,1.62632833548989e-05,TRUE,"Cellular"
"Itgb1",15.4677154410246,7.80022361438479e-07,1.6306322977904e-05,TRUE,"Cellular"
"Mug1",15.438730577566,7.93057375105718e-07,1.64832812783231e-05,TRUE,"Cellular"
"Gsta3",15.4290102570596,7.97481415066194e-07,1.64832812783231e-05,TRUE,"Cellular"
"Nme3",15.4302588739548,7.96911635864028e-07,1.64832812783231e-05,TRUE,"Cellular"
"Pola2",15.37163574167,8.24144681443643e-07,1.69705897324987e-05,TRUE,"Cellular"
"Elmo1",15.3388457679284,8.39815031804016e-07,1.72287427046958e-05,TRUE,"Cellular"
"Pcca",15.3239182751525,8.47055454285092e-07,1.72485588431831e-05,TRUE,"Cellular"
"Dhdh",15.3293175239213,8.44428836455175e-07,1.72485588431831e-05,TRUE,"Cellular"
"Umps",15.2720736396057,8.72731698267119e-07,1.76997777307933e-05,TRUE,"Cellular"
"Cnn3",15.2662801093103,8.75652881552523e-07,1.76997777307933e-05,TRUE,"Cellular"
"Pdcd4",15.2259117410364,8.96303347500338e-07,1.80508271229189e-05,TRUE,"Cellular"
"Rps7",15.199206340263,9.10253865512245e-07,1.82648750094391e-05,TRUE,"Cellular"
"Rcn3",15.1579857209698,9.32250355116393e-07,1.86332207226994e-05,TRUE,"Cellular"
"Glipr2",15.1521898785107,9.35389035915793e-07,1.86332207226994e-05,TRUE,"Cellular"
"Dnmt1.1",15.1133158553952,9.56738790085295e-07,1.89897107144005e-05,TRUE,"Cellular"
"Itih4",15.0894790827953,9.70090478359324e-07,1.91166933692458e-05,TRUE,"Cellular"
"Ppid",15.0911915748025,9.69124567943661e-07,1.91166933692458e-05,TRUE,"Cellular"
"Smu1",15.0652941517293,9.83843537421724e-07,1.92624331910904e-05,TRUE,"Cellular"
"Cwc15",15.0641607416491,9.84493220570463e-07,1.92624331910904e-05,TRUE,"Cellular"
"Tacc1",15.044751015232,9.95691454535623e-07,1.93411057720903e-05,TRUE,"Cellular"
"Anxa3",15.0477310081406,9.93963258544652e-07,1.93411057720903e-05,TRUE,"Cellular"
"Serbp1",15.038945401044,9.99067668110888e-07,1.93411057720903e-05,TRUE,"Cellular"
"Mcm7",15.0268976704306,1.00611354191592e-06,1.9409165801592e-05,TRUE,"Cellular"
"Cpt1a",15.0018624854374,1.02092746714728e-06,1.95869570582713e-05,TRUE,"Cellular"
