"gene_symbol","f_stat","p_value","padj","is_significant","fraction"
"Mtmr14",345.57067183821,1.55512674334667e-21,9.63162981989518e-18,TRUE,"Insoluble"
"Cyp11a1",330.899487370276,2.59612663609034e-21,9.63162981989518e-18,TRUE,"Insoluble"
"Igf2bp2",232.660769991871,1.64065418149746e-19,3.55283647648559e-16,TRUE,"Insoluble"
"Igkc",229.61060291441,1.91527572856366e-19,3.55283647648559e-16,TRUE,"Insoluble"
"Dnmt1",207.088589575685,6.41700199048781e-19,9.52283095388392e-16,TRUE,"Insoluble"
"Tle6",173.771698341666,4.96901872287444e-18,5.26715984624691e-15,TRUE,"Insoluble"
"Ighg2b",175.946697821151,4.299095876439e-18,5.26715984624691e-15,TRUE,"Insoluble"
"Fth1",167.054173161789,7.86055166898968e-18,7.29066167298793e-15,TRUE,"Insoluble"
"Nlrp5",156.278266422494,1.70520420415297e-17,1.40584613275723e-14,TRUE,"Insoluble"
"Hao2",152.781871322392,2.21684735783923e-17,1.64490073951671e-14,TRUE,"Insoluble"
"Hsd3b1",151.410203874409,2.46111861478368e-17,1.66013637469954e-14,TRUE,"Insoluble"
"Pecr",146.752828109407,3.53420855238698e-17,2.18531895489261e-14,TRUE,"Insoluble"
"Hsd3b6",144.314914724444,4.29029244062503e-17,2.44876691611059e-14,TRUE,"Insoluble"
"GCAB_MOUSE",141.478704201307,5.39733995767436e-17,2.86059017756741e-14,TRUE,"Insoluble"
"Nlrp14",138.409519808201,6.95431190222993e-17,3.44006628763641e-14,TRUE,"Insoluble"
"Ftl1",134.210645855341,9.92456833706893e-17,4.60251856631572e-14,TRUE,"Insoluble"
"Lgals3",132.359857032226,1.16486242370159e-16,5.08428187286223e-14,TRUE,"Insoluble"
"Tpp1",127.986803060433,1.71562927023819e-16,7.07220510287078e-14,TRUE,"Insoluble"
"Uhrf1",127.336000851316,1.81935635319849e-16,7.10506533722778e-14,TRUE,"Insoluble"
"Ly86",124.672443117768,2.32048339480814e-16,8.60899339473819e-14,TRUE,"Insoluble"
"Atp6v1a",115.913132944426,5.35766252765796e-16,1.89304075977248e-13,TRUE,"Insoluble"
"Tinagl1",104.393758362116,1.77432133200385e-15,5.98430194703118e-13,TRUE,"Insoluble"
"Aldh3b1",103.761228872942,1.90172847587153e-15,6.13514143085513e-13,TRUE,"Insoluble"
"Abhd5",100.804064367815,2.64424301060541e-15,7.84811325547686e-13,TRUE,"Insoluble"
"Gpnmb",101.112601292216,2.5537621044901e-15,7.84811325547686e-13,TRUE,"Insoluble"
"Atp6v1b2",97.1920964562672,4.00552785045159e-15,1.14311602501349e-12,TRUE,"Insoluble"
"Nlrp4f",95.1285261400578,5.11179050430992e-15,1.40479576081406e-12,TRUE,"Insoluble"
"Fbln5",93.9574195293812,5.88371414492474e-15,1.55918424840506e-12,TRUE,"Insoluble"
"Fgf2",92.7272634160155,6.83266110271211e-15,1.74821880628013e-12,TRUE,"Insoluble"
"A1bg",91.4820410470085,7.96448754505182e-15,1.96988325280948e-12,TRUE,"Insoluble"
"Hyou1",91.1295839237789,8.32060901308318e-15,1.99157802829281e-12,TRUE,"Insoluble"
"Slc25a31",90.3140995006072,9.21248000997437e-15,2.12882855796478e-12,TRUE,"Insoluble"
"Emb",90.0963044286513,9.46783590469509e-15,2.12882855796478e-12,TRUE,"Insoluble"
"Astl",89.5031465425857,1.02029892844046e-14,2.13547492896429e-12,TRUE,"Insoluble"
"Amh",89.1657321269174,1.06485946592559e-14,2.13547492896429e-12,TRUE,"Insoluble"
"Nmral1",89.3121224635082,1.04527277375286e-14,2.13547492896429e-12,TRUE,"Insoluble"
"Pdcd4",89.3579850841341,1.03921702268226e-14,2.13547492896429e-12,TRUE,"Insoluble"
"Ybx2",88.2295215911652,1.19992033022541e-14,2.28292534622374e-12,TRUE,"Insoluble"
"Bcam",88.3526059751857,1.18114929070784e-14,2.28292534622374e-12,TRUE,"Insoluble"
"Fdx1",85.2722305364078,1.76376418497792e-14,3.27178256313404e-12,TRUE,"Insoluble"
"Gstk1",84.7407747871552,1.89269797677269e-14,3.42532170430571e-12,TRUE,"Insoluble"
"Cbx5",83.5865392850255,2.20930147531857e-14,3.90309927306281e-12,TRUE,"Insoluble"
"Atp6v1e1",83.1277117503429,2.35071451219451e-14,4.05634922801936e-12,TRUE,"Insoluble"
"Khdc3",82.2243521201701,2.65864698626529e-14,4.43249210282911e-12,TRUE,"Insoluble"
"Dysf",82.1437646584358,2.68816906505809e-14,4.43249210282911e-12,TRUE,"Insoluble"
"Ddx50",81.1559237856276,3.08039248609367e-14,4.86308771208831e-12,TRUE,"Insoluble"
"Rps4x",81.2235091429679,3.05167131650918e-14,4.86308771208831e-12,TRUE,"Insoluble"
"Cat",80.9416409027739,3.17340746565299e-14,4.90555904065525e-12,TRUE,"Insoluble"
"Lsm14b",80.3818822407655,3.43105173856589e-14,5.10421361760769e-12,TRUE,"Insoluble"
"Fcgr2",80.3643125446416,3.43949704690545e-14,5.10421361760769e-12,TRUE,"Insoluble"
"Endod1",79.99408312229,3.62279706251074e-14,5.27081454977053e-12,TRUE,"Insoluble"
"Scpep1",79.122410942849,4.09752932390921e-14,5.73654105347289e-12,TRUE,"Insoluble"
"Nlrp4a",79.1935956836372,4.0563384056581e-14,5.73654105347289e-12,TRUE,"Insoluble"
"Ooep",78.1550116517561,4.70459715255918e-14,6.46446497629429e-12,TRUE,"Insoluble"
"Fdxr",77.3366349290907,5.2944985288315e-14,7.14275983344177e-12,TRUE,"Insoluble"
"Padi6",76.6179786228703,5.87889931203042e-14,7.78954158844031e-12,TRUE,"Insoluble"
"Acadsb",75.4015173186415,7.03363767530768e-14,9.15606869311982e-12,TRUE,"Insoluble"
"Paics",74.4550480242584,8.10201075358392e-14,1.03649861709643e-11,TRUE,"Insoluble"
"Sdha",74.2971873806706,8.29672222606679e-14,1.04341828673586e-11,TRUE,"Insoluble"
"Iqgap1",74.1278851028344,8.51119493123358e-14,1.05255110649589e-11,TRUE,"Insoluble"
"Wnt5a",72.9655486997437,1.01561705150027e-13,1.19953485468561e-11,TRUE,"Insoluble"
"Emx2",73.1421049252481,9.88554100953848e-14,1.19953485468561e-11,TRUE,"Insoluble"
"Hsd17b4",72.9472147565575,1.01847298982741e-13,1.19953485468561e-11,TRUE,"Insoluble"
"Zar1",72.7169230484826,1.05509687776446e-13,1.22325294265817e-11,TRUE,"Insoluble"
"Zp2",71.5974842738139,1.25465153556078e-13,1.43223298367092e-11,TRUE,"Insoluble"
"Prelp",71.2808967650689,1.31824901781959e-13,1.4820314715487e-11,TRUE,"Insoluble"
"Nsa2",71.1776459492573,1.33973898101069e-13,1.48371093120885e-11,TRUE,"Insoluble"
"Fhl1",70.9305577323961,1.39272290333155e-13,1.51970646216472e-11,TRUE,"Insoluble"
"Pola1",69.6457741723673,1.70741500196656e-13,1.80985990208456e-11,TRUE,"Insoluble"
"Htatip2",69.6842915501544,1.69693308490714e-13,1.80985990208456e-11,TRUE,"Insoluble"
"CH082_MOUSE",69.4583165339337,1.75943995779959e-13,1.83873866012295e-11,TRUE,"Insoluble"
"Adh1",68.0142291513334,2.22280018360027e-13,2.29071907809916e-11,TRUE,"Insoluble"
"Pcca",67.8613154051824,2.27912221590543e-13,2.31658723863264e-11,TRUE,"Insoluble"
"Eif4enif1",67.7516334105169,2.32047239329145e-13,2.32674394030035e-11,TRUE,"Insoluble"
"Dppa5a",67.283350941493,2.50638547865677e-13,2.45600547323785e-11,TRUE,"Insoluble"
"Lrch4",67.2611646858759,2.51558512083661e-13,2.45600547323785e-11,TRUE,"Insoluble"
"Mrto4",67.1208252846543,2.57463179545789e-13,2.4810088210776e-11,TRUE,"Insoluble"
"Mcm5",65.4618302691426,3.39881235763083e-13,3.23322919148984e-11,TRUE,"Insoluble"
"Skp1",63.8651910570622,4.4678749060049e-13,4.19640908893119e-11,TRUE,"Insoluble"
"Mcm3",63.6110903521758,4.66934067891623e-13,4.30224236683973e-11,TRUE,"Insoluble"
"Me1",63.5777243052843,4.69651794762827e-13,4.30224236683973e-11,TRUE,"Insoluble"
"Adnp",62.9615674442318,5.23046026710907e-13,4.73292868072552e-11,TRUE,"Insoluble"
"Ptges2",62.6848291498299,5.49136755544909e-13,4.90915027246171e-11,TRUE,"Insoluble"
"Napa",62.5983944197287,5.5757210919675e-13,4.92522029790463e-11,TRUE,"Insoluble"
"Stab1",62.336596860998,5.83989500864688e-13,5.03860708885579e-11,TRUE,"Insoluble"
"Pon2",62.3402293441154,5.83613813020475e-13,5.03860708885579e-11,TRUE,"Insoluble"
"Rnf114",61.6027816615554,6.65538033007991e-13,5.67619793668884e-11,TRUE,"Insoluble"
"Crat",61.1902578330521,7.16735790894083e-13,6.04338587322057e-11,TRUE,"Insoluble"
"Dab2",61.0021631181455,7.41482555526856e-13,6.18179838428008e-11,TRUE,"Insoluble"
"Plxnb1",60.9066079201569,7.54407555425464e-13,6.21967117917438e-11,TRUE,"Insoluble"
"Gsn",60.63420073119,7.92612451646567e-13,6.46283999034893e-11,TRUE,"Insoluble"
"Acox3",60.3127926123149,8.40405923246002e-13,6.77805646791884e-11,TRUE,"Insoluble"
"Cpox",59.9046865104646,9.05641081730812e-13,7.22565250155121e-11,TRUE,"Insoluble"
"Pzp",59.7463785924069,9.32405782744463e-13,7.28257990311991e-11,TRUE,"Insoluble"
"Npm2",59.7716905023562,9.28069432640847e-13,7.28257990311991e-11,TRUE,"Insoluble"
"Fam151a",59.6446762635733,9.50051645781894e-13,7.34310751218922e-11,TRUE,"Insoluble"
"Rab31",59.5858891510997,9.60416242115136e-13,7.34668919226217e-11,TRUE,"Insoluble"
"Rbm4",59.5183868756512,9.72468689661359e-13,7.36297722172172e-11,TRUE,"Insoluble"
"Arhgap28",59.307675938789,1.01115692318389e-12,7.42849937626184e-11,TRUE,"Insoluble"
"Ccdc51",59.3191632287398,1.0090053409858e-12,7.42849937626184e-11,TRUE,"Insoluble"
"Lhcgr",59.3761107597056,9.98411988077802e-13,7.42849937626184e-11,TRUE,"Insoluble"
"Kat7",58.8820931088566,1.09447983929789e-12,7.961804321167e-11,TRUE,"Insoluble"
"Rfc3",57.9350617573267,1.30784460221112e-12,9.42156014408402e-11,TRUE,"Insoluble"
"Pole3",57.1927163931973,1.50660416013223e-12,1.06466693982677e-10,TRUE,"Insoluble"
"Rab6a",57.213216406555,1.50069573145192e-12,1.06466693982677e-10,TRUE,"Insoluble"
"Msh2",57.0473448019546,1.54923251752131e-12,1.08345900593125e-10,TRUE,"Insoluble"
"Dbt",57.00331393259,1.56240045329709e-12,1.08345900593125e-10,TRUE,"Insoluble"
"Ighm",56.8560009054154,1.60734497796242e-12,1.10430553115566e-10,TRUE,"Insoluble"
"Comtd1",56.6870492558878,1.66062253997384e-12,1.13044213271614e-10,TRUE,"Insoluble"
"Ctsd",56.5333841283404,1.7107434665363e-12,1.15397422924539e-10,TRUE,"Insoluble"
"Aldh1a2",56.26768401405,1.8013161649109e-12,1.20412305798548e-10,TRUE,"Insoluble"
"Uprt",56.0693542050117,1.87230665993258e-12,1.24040316220534e-10,TRUE,"Insoluble"
"Cpa3",56.0013741619015,1.89733232318002e-12,1.24585892371644e-10,TRUE,"Insoluble"
"Aldh1a1",55.6723770244805,2.02367656260171e-12,1.31716492057059e-10,TRUE,"Insoluble"
"Ehhadh",55.4796817642793,2.10188789628381e-12,1.35617462525442e-10,TRUE,"Insoluble"
"Lsr",55.347734507465,2.1573286635318e-12,1.37994643822465e-10,TRUE,"Insoluble"
"Rfc1",55.0926991559177,2.26903084515243e-12,1.43899221119923e-10,TRUE,"Insoluble"
"Znf787",55.0079954238364,2.30750355513425e-12,1.45098952365221e-10,TRUE,"Insoluble"
"Aifm2",54.8933145359095,2.36072222108781e-12,1.47197973785475e-10,TRUE,"Insoluble"
"Dcaf13",54.5122343064143,2.54733596428876e-12,1.57510273791855e-10,TRUE,"Insoluble"
"Iws1",54.3665795801837,2.62283292065937e-12,1.59519838289283e-10,TRUE,"Insoluble"
"Glb1",54.3880975745035,2.61152856354778e-12,1.59519838289283e-10,TRUE,"Insoluble"
"Col18a1",54.2144833995469,2.7042633615591e-12,1.61819630183617e-10,TRUE,"Insoluble"
"Hacl2",54.2525686630659,2.68361911539821e-12,1.61819630183617e-10,TRUE,"Insoluble"
"Zp1",53.9155246890663,2.87241850459229e-12,1.69153534159324e-10,TRUE,"Insoluble"
"Mpeg1",53.9202983470272,2.86964615707917e-12,1.69153534159324e-10,TRUE,"Insoluble"
"Msh6",53.770885649057,2.95781014099318e-12,1.72810639733617e-10,TRUE,"Insoluble"
"Mgarp",53.5986668257586,3.0630874300111e-12,1.77563349458456e-10,TRUE,"Insoluble"
"Pno1",53.1286126720794,3.37165430257532e-12,1.89843370870167e-10,TRUE,"Insoluble"
"Rpl27a",53.1904969060688,3.3291715091798e-12,1.89843370870167e-10,TRUE,"Insoluble"
"Rps3a",53.1330480655543,3.36859000379476e-12,1.89843370870167e-10,TRUE,"Insoluble"
"Asah1",53.1204991904261,3.37726751413236e-12,1.89843370870167e-10,TRUE,"Insoluble"
"Khdc1b",52.9886222600594,3.46993874300266e-12,1.90874731482414e-10,TRUE,"Insoluble"
"Tut4",53.0102196000861,3.45457534455416e-12,1.90874731482414e-10,TRUE,"Insoluble"
"Dnajc3",52.9794704076701,3.47647128112438e-12,1.90874731482414e-10,TRUE,"Insoluble"
"Rbm47",52.9487282123373,3.4985125985995e-12,1.90874731482414e-10,TRUE,"Insoluble"
"Ptprf",52.7419827893924,3.65073389195795e-12,1.97725879403854e-10,TRUE,"Insoluble"
"Pccb",52.3442656881434,3.9641303330392e-12,2.13143819356166e-10,TRUE,"Insoluble"
"Atp5pd",52.0886555881977,4.18086117269515e-12,2.23179783463295e-10,TRUE,"Insoluble"
"Fbxo6",52.0481052071664,4.21640798603455e-12,2.23469623259831e-10,TRUE,"Insoluble"
"Pus7",51.9188953039344,4.33187552521938e-12,2.27961109199488e-10,TRUE,"Insoluble"
"Znf280c",51.3324601820447,4.90075962923003e-12,2.5429116397823e-10,TRUE,"Insoluble"
"Mvp",51.3603796329439,4.87191444116067e-12,2.5429116397823e-10,TRUE,"Insoluble"
"Sfxn3",50.9878475758635,5.27244675991601e-12,2.71677464990116e-10,TRUE,"Insoluble"
"Pcbd2",50.920542463812,5.34854395519565e-12,2.73697904465874e-10,TRUE,"Insoluble"
"Ppt1",50.5494479572866,5.79005599662965e-12,2.94261749965699e-10,TRUE,"Insoluble"
"Lgmn",50.5015004256285,5.84992335955662e-12,2.95281845768096e-10,TRUE,"Insoluble"
"Ddx1",50.2253632267459,6.20802437171202e-12,3.11240140797995e-10,TRUE,"Insoluble"
"Hnrnpa3",50.1155043052206,6.35703510796395e-12,3.1446133667395e-10,TRUE,"Insoluble"
"Pogz",50.131783332773,6.33471210110986e-12,3.1446133667395e-10,TRUE,"Insoluble"
"Pc",50.0234714335416,6.48485076889483e-12,3.1865955433907e-10,TRUE,"Insoluble"
"Tacc3",49.9051738239709,6.6532478332974e-12,3.22660777274946e-10,TRUE,"Insoluble"
"Eif4e1b",49.9235096248747,6.62683946073997e-12,3.22660777274946e-10,TRUE,"Insoluble"
"Spin1",49.8253843567933,6.76950038779712e-12,3.24041819274814e-10,TRUE,"Insoluble"
"Hdac6",49.8423807567647,6.7445535869087e-12,3.24041819274814e-10,TRUE,"Insoluble"
"Nme4",49.7666975601436,6.85641046174472e-12,3.24041819274814e-10,TRUE,"Insoluble"
"Por",49.7842067449099,6.83035504220626e-12,3.24041819274814e-10,TRUE,"Insoluble"
"Uqcrc2",49.5695457973479,7.15734021544114e-12,3.36123192396033e-10,TRUE,"Insoluble"
"Lamc3",49.421986294856,7.3919288713302e-12,3.44956680662076e-10,TRUE,"Insoluble"
"Grb14",49.3783403442321,7.4629030622614e-12,3.46092129512372e-10,TRUE,"Insoluble"
"Prim1",49.188253463062,7.78073402983168e-12,3.54271073318288e-10,TRUE,"Insoluble"
"Mcm2",49.2140933824898,7.73668065483949e-12,3.54271073318288e-10,TRUE,"Insoluble"
"Pdlim1",49.1872181691558,7.7825047103613e-12,3.54271073318288e-10,TRUE,"Insoluble"
"Adgrg1",49.0870611894631,7.95588625424204e-12,3.59955341502902e-10,TRUE,"Insoluble"
"Clu",49.0363815897884,8.04520802729783e-12,3.60610292612852e-10,TRUE,"Insoluble"
"Vat1",49.0237937848994,8.06756180238994e-12,3.60610292612852e-10,TRUE,"Insoluble"
"Ctss",48.6073397286158,8.84640706347039e-12,3.90716311969942e-10,TRUE,"Insoluble"
"Ythdc1",48.6319164160515,8.79825116779143e-12,3.90716311969942e-10,TRUE,"Insoluble"
"Dek",48.4720625396565,9.11663360046071e-12,4.00268765179991e-10,TRUE,"Insoluble"
"Gfm1",48.3008896401117,9.47145282875532e-12,4.13401058760967e-10,TRUE,"Insoluble"
"Antkmt",48.0618496790945,9.99221454768636e-12,4.33580303765104e-10,TRUE,"Insoluble"
"Dhrs4",47.8421860419568,1.04981884704302e-11,4.52886967736e-10,TRUE,"Insoluble"
"Hmga2",47.710725045709,1.08142229477854e-11,4.63823897529294e-10,TRUE,"Insoluble"
"Col6a6",47.6315357059168,1.10095586328757e-11,4.69488075034124e-10,TRUE,"Insoluble"
"Mcm7",47.5482405962467,1.12191540524967e-11,4.75692131825859e-10,TRUE,"Insoluble"
"Uckl1",47.4859300797762,1.13787712646929e-11,4.79718652181939e-10,TRUE,"Insoluble"
"Ubqln4",47.4594220733439,1.14474196424138e-11,4.79886179359946e-10,TRUE,"Insoluble"
"Impdh2",47.2659686000423,1.19622041822492e-11,4.96165503553593e-10,TRUE,"Insoluble"
"Saraf",47.2632952917316,1.19694912582336e-11,4.96165503553593e-10,TRUE,"Insoluble"
"Dhrs1",47.0990992623094,1.24264190775715e-11,5.12244608642115e-10,TRUE,"Insoluble"
"Ass1",46.9191170429872,1.29490838175371e-11,5.30840894619478e-10,TRUE,"Insoluble"
"Slc25a36",46.804414664958,1.32945715485928e-11,5.42009455442628e-10,TRUE,"Insoluble"
"Abhd4",46.4439291737843,1.44469814744276e-11,5.85773784372964e-10,TRUE,"Insoluble"
"Acss1",46.3489978934705,1.47681542404838e-11,5.95541872089073e-10,TRUE,"Insoluble"
"Ogdh",46.2181875236746,1.52234499098462e-11,6.1058377476248e-10,TRUE,"Insoluble"
"Rpa1",46.1508693512967,1.54636627683915e-11,6.16883751298198e-10,TRUE,"Insoluble"
"Lama5",46.0248427867213,1.59244779665194e-11,6.318696604897e-10,TRUE,"Insoluble"
"Parp1",45.9736837014896,1.6115767102235e-11,6.36058467545658e-10,TRUE,"Insoluble"
"Krr1",45.9329467252613,1.62698670756787e-11,6.38742929637757e-10,TRUE,"Insoluble"
"Tprg1l",45.7925640292519,1.68132565769508e-11,6.56601914741974e-10,TRUE,"Insoluble"
"KV3A1_MOUSE",45.7061751109281,1.71573982530963e-11,6.63061953322784e-10,TRUE,"Insoluble"
"Cma1",45.7265108567103,1.70757069714142e-11,6.63061953322784e-10,TRUE,"Insoluble"
"Rnf170",45.5555583574531,1.77757879065766e-11,6.83400757859059e-10,TRUE,"Insoluble"
"Chaf1a",45.4825663157091,1.8084121516362e-11,6.91671039440239e-10,TRUE,"Insoluble"
"Kif22",45.3934736821855,1.84683415437164e-11,7.00697884193e-10,TRUE,"Insoluble"
"Tecpr1",45.3841633381994,1.85090007145321e-11,7.00697884193e-10,TRUE,"Insoluble"
"Rpl11",45.2859102345714,1.89440421623141e-11,7.13526867230308e-10,TRUE,"Insoluble"
"Col6a5",45.1834290413315,1.94096338454687e-11,7.27371126936253e-10,TRUE,"Insoluble"
"Decr1",45.1365722401254,1.96266297411479e-11,7.3180699838853e-10,TRUE,"Insoluble"
"Mcm6",45.1063186011926,1.97681309233244e-11,7.33397657255336e-10,TRUE,"Insoluble"
"Cavin3",44.9369819967752,2.05808266031743e-11,7.55988779185909e-10,TRUE,"Insoluble"
"Gdpd1",44.9488422560046,2.05227429212627e-11,7.55988779185909e-10,TRUE,"Insoluble"
"Cnp",44.6175768274004,2.22140036033666e-11,8.11960131709263e-10,TRUE,"Insoluble"
"Lig3",44.5833396021315,2.23972267648458e-11,8.14644228407625e-10,TRUE,"Insoluble"
"Enpep",44.5606264756525,2.25196806901998e-11,8.15102588884306e-10,TRUE,"Insoluble"
"Utp11",44.5138587323321,2.27741111360861e-11,8.20310216649314e-10,TRUE,"Insoluble"
"Rpf1",44.4708222545691,2.30109950819119e-11,8.24838567670466e-10,TRUE,"Insoluble"
"Npm3",44.3706639778021,2.35726905492301e-11,8.40910403246573e-10,TRUE,"Insoluble"
"Ctsc",44.326894150743,2.38228032232573e-11,8.41739047221759e-10,TRUE,"Insoluble"
"Poldip3",44.3373638774086,2.37627158984309e-11,8.41739047221759e-10,TRUE,"Insoluble"
"Glmn",44.2332581533115,2.43675713899071e-11,8.56907012858344e-10,TRUE,"Insoluble"
"Smc2",44.1048428873474,2.51367405832437e-11,8.79785920413529e-10,TRUE,"Insoluble"
"Mug1",44.0807947745527,2.52836840976862e-11,8.80774347440524e-10,TRUE,"Insoluble"
"Sdhb",44.0270677715391,2.56153501062237e-11,8.88158400879345e-10,TRUE,"Insoluble"
"Mex3c",43.9448781950799,2.61318741466506e-11,9.0185351706115e-10,TRUE,"Insoluble"
"Col6a4",43.816384003018,2.69621467818076e-11,9.14176957452132e-10,TRUE,"Insoluble"
"Naa30",43.8169397276823,2.6958495001909e-11,9.14176957452132e-10,TRUE,"Insoluble"
"Atp6v1d",43.8334867394163,2.68500063183968e-11,9.14176957452132e-10,TRUE,"Insoluble"
"Efr3b",43.8133987387738,2.69817727334255e-11,9.14176957452132e-10,TRUE,"Insoluble"
"Niban1",43.7940393046652,2.71094231777579e-11,9.14326908995288e-10,TRUE,"Insoluble"
"Crtap",43.6830862021319,2.78537492183896e-11,9.35180177377604e-10,TRUE,"Insoluble"
"Acaa1a",43.6324932675456,2.82004734780976e-11,9.42556365799477e-10,TRUE,"Insoluble"
"Mcm4",43.4740233931285,2.93171035674744e-11,9.75483894487265e-10,TRUE,"Insoluble"
"Pold1",43.4487422128446,2.94996307105095e-11,9.77175267285626e-10,TRUE,"Insoluble"
"Mak16",43.3946379752773,2.9894406640005e-11,9.85851098972608e-10,TRUE,"Insoluble"
"Rmdn2",43.2312290176918,3.11218828917608e-11,1.021789252464e-09,TRUE,"Insoluble"
"Cyc1",43.2076608103269,3.13033793251875e-11,1.02322059292022e-09,TRUE,"Insoluble"
"Alg13",43.1823756245153,3.1499373723361e-11,1.02511119748833e-09,TRUE,"Insoluble"
"Arx",43.1626549292813,3.16531584297489e-11,1.02561762248357e-09,TRUE,"Insoluble"
"Dvl2",43.0980852956698,3.21623990455801e-11,1.03758696051393e-09,TRUE,"Insoluble"
"Dut",42.9243605186631,3.35770992471928e-11,1.07853712733407e-09,TRUE,"Insoluble"
"Rpl36a",42.8002188284594,3.46292715204817e-11,1.10753963224989e-09,TRUE,"Insoluble"
"Pold3",42.7561829677147,3.50110375150597e-11,1.11494376979289e-09,TRUE,"Insoluble"
"Tars3",42.5857334990978,3.65322857506433e-11,1.1537357129031e-09,TRUE,"Insoluble"
"Rpf2",42.5848727472626,3.65401472415403e-11,1.1537357129031e-09,TRUE,"Insoluble"
"HVM51_MOUSE",42.4334320804089,3.79522444146419e-11,1.19324429473154e-09,TRUE,"Insoluble"
"Top1",42.3403049670825,3.88498784570752e-11,1.2038807051861e-09,TRUE,"Insoluble"
"Tanc1",42.3311313494955,3.89395376340519e-11,1.2038807051861e-09,TRUE,"Insoluble"
"Rab3a",42.3611850751339,3.86466374673851e-11,1.2038807051861e-09,TRUE,"Insoluble"
"Abcb1b",42.3376621691988,3.88756851265837e-11,1.2038807051861e-09,TRUE,"Insoluble"
"CS047_MOUSE",42.2528633936018,3.97136740432967e-11,1.22271975685171e-09,TRUE,"Insoluble"
"Znf385b",42.2175703739302,4.0068191387411e-11,1.22853710782888e-09,TRUE,"Insoluble"
"P2rx4",42.173645077286,4.05142155812504e-11,1.23710073914765e-09,TRUE,"Insoluble"
"Orc2",42.1355750814952,4.09051361782265e-11,1.238841267112e-09,TRUE,"Insoluble"
"Mocs1",42.1502163800825,4.0754311042279e-11,1.238841267112e-09,TRUE,"Insoluble"
"Akap12",41.974661092448,4.26031973609163e-11,1.28502326999187e-09,TRUE,"Insoluble"
"Utp3",41.953942409477,4.28273240881796e-11,1.28655362240604e-09,TRUE,"Insoluble"
"Luc7l",41.8970564392624,4.34492883685949e-11,1.29997467618941e-09,TRUE,"Insoluble"
"Ythdf3",41.8796050919726,4.36420490344345e-11,1.3004980073715e-09,TRUE,"Insoluble"
"Rsl1d1",41.762694699099,4.49575297045886e-11,1.32230342224199e-09,TRUE,"Insoluble"
"Senp7",41.7520322006642,4.50796246621131e-11,1.32230342224199e-09,TRUE,"Insoluble"
"Trim28",41.767777695868,4.48994510569489e-11,1.32230342224199e-09,TRUE,"Insoluble"
"Ccdc8",41.7514217148851,4.50866261222672e-11,1.32230342224199e-09,TRUE,"Insoluble"
"Acox1",41.5861073780873,4.70266235770097e-11,1.37376986984808e-09,TRUE,"Insoluble"
"Nap1l1",41.5318761120227,4.76825865935592e-11,1.38344149156098e-09,TRUE,"Insoluble"
"Larp1",41.5126883383465,4.79170435756298e-11,1.38344149156098e-09,TRUE,"Insoluble"
"Fbxo21",41.5239019364262,4.77798724515342e-11,1.38344149156098e-09,TRUE,"Insoluble"
"Rhot2",41.4492551281566,4.870107009592e-11,1.40062767485165e-09,TRUE,"Insoluble"
"Uqcrc1",41.3324962994716,5.01807669508161e-11,1.43761116129365e-09,TRUE,"Insoluble"
"Vwa1",41.250536125947,5.12485186816495e-11,1.45585488639819e-09,TRUE,"Insoluble"
"Rfc5",41.2366188998769,5.14322598839538e-11,1.45585488639819e-09,TRUE,"Insoluble"
"Hacd3",41.2237795336272,5.16024036553535e-11,1.45585488639819e-09,TRUE,"Insoluble"
"Tmem63a",41.2428341003622,5.13501161073026e-11,1.45585488639819e-09,TRUE,"Insoluble"
"Dnmt3a",41.174045129236,5.22672481759484e-11,1.46902644494522e-09,TRUE,"Insoluble"
"Plvap",40.9789026184158,5.49669427231615e-11,1.53907439624852e-09,TRUE,"Insoluble"
"Rrm1",40.9095341611371,5.59627004290327e-11,1.56106480144144e-09,TRUE,"Insoluble"
"Entpd1",40.7882481669541,5.77509814374676e-11,1.60491491485397e-09,TRUE,"Insoluble"
"Rfc2",40.7700219362081,5.80250231665768e-11,1.60651370110448e-09,TRUE,"Insoluble"
"Fgb",40.6483855989446,5.98903573758584e-11,1.65199424434524e-09,TRUE,"Insoluble"
"Pla2g4c",40.6295553242715,6.01848868146475e-11,1.6539698524618e-09,TRUE,"Insoluble"
"Dpysl5",40.5106516809608,6.20813094600831e-11,1.69354160365374e-09,TRUE,"Insoluble"
"Nudt5",40.5143149794575,6.20219257871881e-11,1.69354160365374e-09,TRUE,"Insoluble"
"Ctbp2",40.4594786399811,6.29173177480061e-11,1.70381933463579e-09,TRUE,"Insoluble"
"Gnb2",40.4636303915407,6.28490385462138e-11,1.70381933463579e-09,TRUE,"Insoluble"
"Gpsm1",40.2944598267432,6.56973471837883e-11,1.77263387674076e-09,TRUE,"Insoluble"
"Srxn1",40.241822694489,6.66118805255109e-11,1.79079765760613e-09,TRUE,"Insoluble"
"Loxl1",40.1488279870029,6.82614797643474e-11,1.8277883722003e-09,TRUE,"Insoluble"
"Auh",40.1366653097037,6.8480480791332e-11,1.8277883722003e-09,TRUE,"Insoluble"
"Plec",40.0688574907223,6.97154602481219e-11,1.85408141591779e-09,TRUE,"Insoluble"
"Poglut1",39.9939272855902,7.11082804950445e-11,1.88436943311868e-09,TRUE,"Insoluble"
